nome, ocorrências, tipo, processo
ASSOC. ARTEMIS,1,AMICUS,ADI5220
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADI5537
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADI6038
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADPF0379
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADPF0466
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADPF0467
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADPF0496
ASSOC. ARTIGO 19 BRASIL,7,AMICUS,ADPF0578
ASSOC. BENEFICIENTE DA JUSTICA ELEITORAL,1,AMICUS,ADI5235
ASSOC. BICHOS GERAIS,1,AMICUS,ADI5728
ASSOC. BRAS DOS AGENTES DA PROPRIEDADE INDUSTRIAL,1,AMICUS,ADI5529
ASSOC. BRASIL DA IND HIGIENE PESSOAL PERF E COSMETICOS,1,REQTE,ADI5996
ASSOC. BRASILEIRA DA INDUSTRIA DE AGUAS MINERAIS - ABINAM,1,REQTE,ADI3885
"ASSOC. BRASILEIRA DA INDUSTRIA DE ALCALIS, CLORO E DERIVADOS - ABICLOR",1,AMICUS,ADI4066
ASSOC. BRASILEIRA DA INDUSTRIA DE ARTIGOS E EQUIPAMENTOS MEDICOS ODONTOLOGICOS HOSPITALARES E DE LABORATORIOS,1,REQTE,ADI0077
"ASSOC. BRASILEIRA DA INDUSTRIA DE ARTIGOS E EQUIPAMENTOS MEDICOS, ODONTOLOGICOS, HOSPITALARES E DE LABORATORIOS - ABIMO",2,AMICUS,ADI4713
"ASSOC. BRASILEIRA DA INDUSTRIA DE ARTIGOS E EQUIPAMENTOS MEDICOS, ODONTOLOGICOS, HOSPITALARES E DE LABORATORIOS - ABIMO",2,REQTE,ADPF0647
"ASSOC. BRASILEIRA DA INDUSTRIA DE HIGIENE PESSOAL, PERFUMARIA E COSMETICOS - ABIHPEC",2,AMICUS,ADI5866
"ASSOC. BRASILEIRA DA INDUSTRIA DE HIGIENE PESSOAL, PERFUMARIA E COSMETICOS - ABIHPEC",2,REQTE,ADI5995
ASSOC. BRASILEIRA DA INDUSTRIA DE HOTEIS A B I H,1,REQTE,ADI5764
ASSOC. BRASILEIRA DA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS - ABIMAQ,6,AMICUS,ADI4628
ASSOC. BRASILEIRA DA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS - ABIMAQ,6,REQTE,ADI1804
ASSOC. BRASILEIRA DA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS - ABIMAQ,6,REQTE,ADI2048
ASSOC. BRASILEIRA DA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS - ABIMAQ,6,REQTE,ADI3413
ASSOC. BRASILEIRA DA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS - ABIMAQ,6,REQTE,ADI3667
ASSOC. BRASILEIRA DA INDUSTRIA DE MAQUINAS E EQUIPAMENTOS - ABIMAQ,6,REQTE,ADI3702
ASSOC. BRASILEIRA DA INDUSTRIA DE MATERIAL PLASTICO - ABIPLAST,2,REQTE,ADI4431
ASSOC. BRASILEIRA DA INDUSTRIA DE MATERIAL PLASTICO - ABIPLAST,2,REQTE,ADI4459
ASSOC. BRASILEIRA DA INDUSTRIA DE MEDICAMENTOS ISENTOS DE PRESCRICAO - ABIMIP,2,AMICUS,ADI5424
ASSOC. BRASILEIRA DA INDUSTRIA DE MEDICAMENTOS ISENTOS DE PRESCRICAO - ABIMIP,2,AMICUS,ADI5432
ASSOC. BRASILEIRA DA INDUSTRIA DE PNEUS REMOLDADOS - ABIP,3,AMICUS,ADI3947
ASSOC. BRASILEIRA DA INDUSTRIA DE PNEUS REMOLDADOS - ABIP,3,AMICUS,ADPF0101
ASSOC. BRASILEIRA DA INDUSTRIA DE PNEUS REMOLDADOS - ABIP,3,INTDO,ADI3939
ASSOC. BRASILEIRA DA INDUSTRIA DE PRODUTOS PARA ANIMAIS DE ESTIMACAO - ABINPET,1,AMICUS,ADI5866
ASSOC. BRASILEIRA DA INDUSTRIA DO ARROZ - ABIARROZ,1,AMICUS,ADI4395
ASSOC. BRASILEIRA DA INDUSTRIA DO FUMO - ABIFUMO,1,AMICUS,ADI4874
ASSOC. BRASILEIRA DA INDUSTRIA DO PLASTICO,1,REQTE,ADI5893
ASSOC. BRASILEIRA DA INDUSTRIA ELETRICA E ELETRONICA - ABINEE,5,AMICUS,ADI4628
ASSOC. BRASILEIRA DA INDUSTRIA ELETRICA E ELETRONICA - ABINEE,5,INTDO,ADI3944
ASSOC. BRASILEIRA DA INDUSTRIA ELETRICA E ELETRONICA - ABINEE,5,REQTE,ADI4761
ASSOC. BRASILEIRA DA INDUSTRIA ELETRICA E ELETRONICA - ABINEE,5,REQTE,ADI6214
ASSOC. BRASILEIRA DA INDUSTRIA ELETRICA E ELETRONICA - ABINEE,5,REQTE,ADI6665
ASSOC. BRASILEIRA DA INDUSTRIA ELETRICA E ELETRONICA ABINEE,1,REQTE,ADI0174
ASSOC. BRASILEIRA DA INDUSTRIA FARMOQUIMICA - ABIQUIF,1,AMICUS,ADI5779
ASSOC. BRASILEIRA DA INDUSTRIA FERROVIARIA - ABIFER,1,AMICUS,ADI5991
ASSOC. BRASILEIRA DA INDUSTRIA GRAFICA - ABIGRAF NACIONAL,1,REQTE,ADI4057
ASSOC. BRASILEIRA DA INDUSTRIA GRAFICA ABIGRAF NACIONAL,1,REQTE,ADI0967
ASSOC. BRASILEIRA DA INDUSTRIA QUIMICA,1,REQTE,ADI4383
ASSOC. BRASILEIRA DA INDUSTRIA QUIMICA - ABIQUIM,1,AMICUS,ADI4905
ASSOC. BRASILEIRA DA INDUSTRIA TEXTIL E DE CONFECCAO - ABIT,2,AMICUS,ADI5053
ASSOC. BRASILEIRA DA INDUSTRIA TEXTIL E DE CONFECCAO - ABIT,2,REQTE,ADI5952
ASSOC. BRASILEIRA DA INDUTRIA DE PNEUS ROMOLDADOS - ABIP,1,INTDO,ADI3938
ASSOC. BRASILEIRA DA INFRA - ESTRUTURA E INDUSTRIA DE BASE - ABDIB,1,INTDO,ADPF0139
ASSOC. BRASILEIRA DA PROPRIEDADE INTELECTUAL - ABPI,2,AMICUS,ADI4234
ASSOC. BRASILEIRA DA PROPRIEDADE INTELECTUAL - ABPI,2,AMICUS,ADI5529
ASSOC. BRASILEIRA DAS CENTRAIS DE ABASTECIMENTO,1,REQTE,ADI5845
ASSOC. BRASILEIRA DAS COMPANHIAS ABERTAS - ABRASCA,2,AMICUS,ADI4623
ASSOC. BRASILEIRA DAS COMPANHIAS ABERTAS - ABRASCA,2,REQTE,ADI0042
ASSOC. BRASILEIRA DAS CONCESSIONARIAS PRIVADAS DE SERVICOS PUBLICOS DE AGUA E ESGOTO - ABCON,3,AMICUS,ADI4454
ASSOC. BRASILEIRA DAS CONCESSIONARIAS PRIVADAS DE SERVICOS PUBLICOS DE AGUA E ESGOTO - ABCON,3,AMICUS,ADI5174
ASSOC. BRASILEIRA DAS CONCESSIONARIAS PRIVADAS DE SERVICOS PUBLICOS DE AGUA E ESGOTO - ABCON,3,REQTE,ADI6411
ASSOC. BRASILEIRA DAS EMPRESAS DE DISTRIBUICAO - ABRAED,2,AMICUS,ADPF0070
ASSOC. BRASILEIRA DAS EMPRESAS DE DISTRIBUICAO - ABRAED,2,REQTE,ADPF0046
"ASSOC. BRASILEIRA DAS EMPRESAS DE GASTRONOMIA, HOSPEDAGEM E TURISMO",2,REQTE,ADI4017
"ASSOC. BRASILEIRA DAS EMPRESAS DE GASTRONOMIA, HOSPEDAGEM E TURISMO",2,REQTE,ADI4063
ASSOC. BRASILEIRA DAS EMPRESAS DE LEASING ABEL,1,AMICUS,ADPF0190
ASSOC. BRASILEIRA DAS EMPRESAS DE REFEICOES COLETIVAS - ABERC,4,INTDO,ADI4671
ASSOC. BRASILEIRA DAS EMPRESAS DE REFEICOES COLETIVAS - ABERC,4,REQTE,ADI4660
ASSOC. BRASILEIRA DAS EMPRESAS DE REFEICOES COLETIVAS - ABERC,4,REQTE,ADI4671
ASSOC. BRASILEIRA DAS EMPRESAS DE REFEICOES COLETIVAS - ABERC,4,REQTE,ADI4677
ASSOC. BRASILEIRA DAS EMPRESAS DE SERVICOS DE PETROLEO - ABESPETRO,2,AMICUS,ADI5480
ASSOC. BRASILEIRA DAS EMPRESAS DE SERVICOS DE PETROLEO - ABESPETRO,2,AMICUS,ADI5481
ASSOC. BRASILEIRA DAS EMPRESAS DE SOFTWARE - ABES,2,AMICUS,ADI3059
ASSOC. BRASILEIRA DAS EMPRESAS DE SOFTWARE - ABES,2,AMICUS,ADI5659
ASSOC. BRASILEIRA DAS EMPRESAS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - BRASSCOM,4,AMICUS,ADI5576
ASSOC. BRASILEIRA DAS EMPRESAS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - BRASSCOM,4,AMICUS,ADI5659
ASSOC. BRASILEIRA DAS EMPRESAS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - BRASSCOM,4,AMICUS,ADPF0449
ASSOC. BRASILEIRA DAS EMPRESAS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - BRASSCOM,4,REQTE,ADI5958
ASSOC. BRASILEIRA DAS EMPRESAS DE TELECOMUNICACOES POR SATELITE - ABETS,3,REQTE,ADI2183
ASSOC. BRASILEIRA DAS EMPRESAS DE TELECOMUNICACOES POR SATELITE - ABETS,3,REQTE,ADI2184
ASSOC. BRASILEIRA DAS EMPRESAS DE TELECOMUNICACOES POR SATELITE - ABETS,3,REQTE,ADI2203
"ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE INTERESTADUAL, INTERMUNICIPAL E INTERNACIONAL DE PASSAGEIROS - ABRATI",1,REQTE,ADI2649
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESRE DE PASSAGEIROS - ABRATI,2,AMICUS,ADI5549
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESRE DE PASSAGEIROS - ABRATI,2,REQTE,ADI4763
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESTRE DE PASSAGEIROS,3,REQTE,ADI5657
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESTRE DE PASSAGEIROS,3,REQTE,ADI5906
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESTRE DE PASSAGEIROS,3,REQTE,ADPF0574
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESTRE DE PASSAGEIROS - ABRATI,3,AMICUS,ADI4058
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESTRE DE PASSAGEIROS - ABRATI,3,INTDO,ADI3521
ASSOC. BRASILEIRA DAS EMPRESAS DE TRANSPORTE TERRESTRE DE PASSAGEIROS - ABRATI,3,REQTE,ADPF0081
ASSOC. BRASILEIRA DAS EMPRESAS DISTRIBUIDORAS DE ASFALTOS,1,REQTE,ADI6018
ASSOC. BRASILEIRA DAS EMPRESAS DISTRIBUIDORAS DE GAS CANALIZADO - ADEGAS,1,REQTE,ADI5174
ASSOC. BRASILEIRA DAS EMPRESAS ESTADUAIS DE SANEAMENTO - AESBE,2,AMICUS,ADI5155
ASSOC. BRASILEIRA DAS EMPRESAS ESTADUAIS DE SANEAMENTO - AESBE,2,REQTE,ADI6668
ASSOC. BRASILEIRA DAS EMPRESAS EXIBIDORAS CINEMATOGRAFICAS OPERADORAS DE MULTIPLEX - ABRAPLEX,1,REQTE,ADPF0398
ASSOC. BRASILEIRA DAS EMPRESAS LOCADORAS DE AUTO - VEICULOS - ABLA,1,REQTE,ADI1365
ASSOC. BRASILEIRA DAS EMPRESAS OPERADORAS DE REGIMES ADUANEIROS - ABEPRA,1,REQTE,ADPF0216
ASSOC. BRASILEIRA DAS EMPRESAS TRADING - ABECE,1,REQTE,ADI3572
ASSOC. BRASILEIRA DAS ENTIDADES FECHADAS DE PREVIDENCIA COMPLEMENTAR - ABRAPP,1,AMICUS,ADI5502
ASSOC. BRASILEIRA DAS ENTIDADES FECHADAS DE PREVIENCIA COMPLEMENTAR,1,AMICUS,ADPF0165
ASSOC. BRASILEIRA DAS IMPRENSAS OFICIAIS - ABIO,1,INTDO,ADI3880
ASSOC. BRASILEIRA DAS INDUSTRIAS DA ALIMENTACAO - ABIA,3,AMICUS,ADI5866
ASSOC. BRASILEIRA DAS INDUSTRIAS DA ALIMENTACAO - ABIA,3,REQTE,ADI2180
ASSOC. BRASILEIRA DAS INDUSTRIAS DA ALIMENTACAO - ABIA,3,REQTE,ADI2438
ASSOC. BRASILEIRA DAS INDUSTRIAS DE MATERIAIS DE DEFESA E SEGURANCA - ABIMDE,1,AMICUS,ADI3112
ASSOC. BRASILEIRA DAS INDUSTRIAS DE MEDICAMENTOS GENERICOS - PRO - GENERICOS,1,AMICUS,ADI4234
ASSOC. BRASILEIRA DAS INDUSTRIAS DE MEDICAMENTOS GENERICOS - PRO GENERICOS,1,AMICUS,ADI5529
"ASSOC. BRASILEIRA DAS INDUSTRIAS DE QUIMICA FINA, BIOTECNOLOGIA E SUAS ESPECIALIDADES - ABIFINA",3,AMICUS,ADI4234
"ASSOC. BRASILEIRA DAS INDUSTRIAS DE QUIMICA FINA, BIOTECNOLOGIA E SUAS ESPECIALIDADES - ABIFINA",3,AMICUS,ADI5529
"ASSOC. BRASILEIRA DAS INDUSTRIAS DE QUIMICA FINA, BIOTECNOLOGIA E SUAS ESPECIALIDADES - ABIFINA",3,REQTE,ADI5061
ASSOC. BRASILEIRA DAS INDUSTRIAS DE REFRIGERANTES E DE BEBIDAS NAO ALCOOLICAS - ABIR,1,AMICUS,ADI5733
ASSOC. BRASILEIRA DAS INDUSTRIAS DE SUCOS CITRICOS ABRASSUCOS,1,REQTE,ADI0386
ASSOC. BRASILEIRA DAS INDUSTRIAS E DISTRIBUIDORES DE PRODUTOS DE FIBROCIMENTO - ABIFIBRO,5,AMICUS,ADI3357
ASSOC. BRASILEIRA DAS INDUSTRIAS E DISTRIBUIDORES DE PRODUTOS DE FIBROCIMENTO - ABIFIBRO,5,AMICUS,ADI3937
ASSOC. BRASILEIRA DAS INDUSTRIAS E DISTRIBUIDORES DE PRODUTOS DE FIBROCIMENTO - ABIFIBRO,5,AMICUS,ADI4066
ASSOC. BRASILEIRA DAS INDUSTRIAS E DISTRIBUIDORES DE PRODUTOS DE FIBROCIMENTO - ABIFIBRO,5,AMICUS,ADPF0109
ASSOC. BRASILEIRA DAS INDUSTRIAS E DISTRIBUIDORES DE PRODUTOS DE FIBROCIMENTO - ABIFIBRO,5,AMICUS,ADPF0234
ASSOC. BRASILEIRA DAS INDUSTRIAS EXPORTADORAS DE CARNES - ABIEC,3,AMICUS,ADI4395
ASSOC. BRASILEIRA DAS INDUSTRIAS EXPORTADORAS DE CARNES - ABIEC,3,REQTE,ADI6420
ASSOC. BRASILEIRA DAS INDUSTRIAS EXPORTADORAS DE CARNES - ABIEC,3,REQTE,ADPF0717
ASSOC. BRASILEIRA DAS INSTITUICOES DE PREVIDENCIA E ASSISTENCIA ESTADUAIS E MUNICIPAIS,1,REQTE,ADI4374
ASSOC. BRASILEIRA DAS LOCADORAS DE AUTOMOVEIS - ABLA,1,REQTE,ADPF0666
ASSOC. BRASILEIRA DAS LOTERIAS ESTADUAIS - ABLE,1,INTDO,ADI3259
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,AMICUS,ADI6482
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,INTDO,ADI3110
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADI2902
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADI4401
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADI4533
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADI4649
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADI4740
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADI5121
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADPF0731
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELCOMP,10,REQTE,ADPF0732
ASSOC. BRASILEIRA DAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES COMPETITIVAS - TELECOMP,1,REQTE,ADI4739
ASSOC. BRASILEIRA DAS SECRETARIAS DE FIANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,1,AMICUS,ADI5476
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS C,1,AMICUS,ADI5952
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI1945
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI3142
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI4114
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI4357
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5072
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5353
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5397
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5409
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5455
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5458
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI5835
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADI6357
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS - ABRASF,13,AMICUS,ADPF0189
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI3287
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI4389
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI4705
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5080
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5099
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5361
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5456
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5457
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5459
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5463
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5576
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5659
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5764
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADI5869
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADPF0190
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS - ABRASF,16,AMICUS,ADPF0499
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS ABRASF,2,AMICUS,ADI4784
ASSOC. BRASILEIRA DAS SECRETARIAS DE FINANCAS DAS CAPITAIS BRASILEIRAS ABRASF,2,AMICUS,ADI5862
ASSOC. BRASILEIRA DAS VITIMAS DA AVIACAO GERAL E EXPERIMENTAL,1,AMICUS,ADI5667
ASSOC. BRASILEIRA DE ADVOCACIA TRIBUTARIA - ABAT,4,AMICUS,ADI5050
ASSOC. BRASILEIRA DE ADVOCACIA TRIBUTARIA - ABAT,4,AMICUS,ADI6399
ASSOC. BRASILEIRA DE ADVOCACIA TRIBUTARIA - ABAT,4,AMICUS,ADI6415
ASSOC. BRASILEIRA DE ADVOCACIA TRIBUTARIA - ABAT,4,INTDO,ADI6403
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI3744
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI4449
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI5106
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI5107
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI5109
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI5215
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI5334
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,AMICUS,ADI5541
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,REQTE,ADI5514
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,REQTE,ADI5523
ASSOC. BRASILEIRA DE ADVOGADOS PUBLICOS - ABRAP,11,REQTE,ADI5524
ASSOC. BRASILEIRA DE ADVOGADOS TRABALHISTAS,1,AMICUS,ADI6363
ASSOC. BRASILEIRA DE ADVOGADOS TRABALHISTAS - ABRAT,1,AMICUS,ADI5468
ASSOC. BRASILEIRA DE AGROECOLOGIA,1,AMICUS,ADI5553
ASSOC. BRASILEIRA DE ALZHEIMER - ABRAZ,1,INTDO,ADI2999
ASSOC. BRASILEIRA DE ANISTIADOS POLITICOS - ABAP,1,AMICUS,ADPF0153
ASSOC. BRASILEIRA DE ANUNCIANTES - ABA,1,AMICUS,ADI5631
ASSOC. BRASILEIRA DE APOIO CANNABIS ESPERANCA - ABRACE,1,AMICUS,ADI5708
"ASSOC. BRASILEIRA DE ASSESSORIA E PLANEJAMENTO TRIBUTARIO, FISCAL E PROTECAO AOS DIREITOS DO CONSUMIDOR E DO CONTRIBUINTE - ABAPLAT",1,AMICUS,ADI4998
ASSOC. BRASILEIRA DE ATACADISTAS E DISTRIBUIDORES DE PRODUTOS INDUSTRIALIZADOS - ABAD,1,REQTE,ADI5886
ASSOC. BRASILEIRA DE ATEUS E AGNOSTICOS,1,AMICUS,ADI4439
ASSOC. BRASILEIRA DE ATORES E DIRETORES DE DUBLAGEM - DUBLAR,1,AMICUS,ADPF0293
ASSOC. BRASILEIRA DE BEBIDAS - ABRABE,1,REQTE,ADI6152
ASSOC. BRASILEIRA DE BINGOS - ABRABIN,1,REQTE,ADI2573
ASSOC. BRASILEIRA DE BIOMEDICINA,1,REQTE,ADI1621
ASSOC. BRASILEIRA DE CAMARAS MUNICIPAIS - ABRACAM,1,REQTE,ADI2041
ASSOC. BRASILEIRA DE CANAIS COMUNITARIOS - ABCCOM,1,REQTE,ADI4703
ASSOC. BRASILEIRA DE CELULOSE E PAPEL - BRACELPA,1,AMICUS,ADI3239
ASSOC. BRASILEIRA DE CITRICULTORES - ASSOCITRUS,1,REQTE,ADPF0510
ASSOC. BRASILEIRA DE CLINICAS DE VACINAS,2,REQTE,ADI6070
ASSOC. BRASILEIRA DE CLINICAS DE VACINAS,2,REQTE,ADI6113
ASSOC. BRASILEIRA DE COMERCIO ELETRONICO - ABCOMM,1,REQTE,ADI5469
ASSOC. BRASILEIRA DE COMPANHIAS DE ENERGIA ELETRICA - ABCE,2,AMICUS,ADI4901
ASSOC. BRASILEIRA DE COMPANHIAS DE ENERGIA ELETRICA - ABCE,2,AMICUS,ADI4902
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE ENERGIA ELETRICA - ABCE,1,AMICUS,ADI4903
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE RODOVIAS - ABCR,2,AMICUS,ADI3798
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE RODOVIAS - ABCR,2,INTDO,ADI3763
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE RODOVIAS ABCR,2,AMICUS,ADI6482
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE RODOVIAS ABCR,2,REQTE,ADI6019
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,AMICUS,ADI3142
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4369
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4477
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4478
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4603
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4658
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4906
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI4907
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI5575
ASSOC. BRASILEIRA DE CONCESSIONARIAS DE SERVICO TELEFONICO FIXO COMUTADO - ABRAFIX,27,REQTE,ADI5722
